語句,読み,意味,語源等解説,関連語,関連分野,難易度
fall in love with,フォ́ール イン ラ́ヴ ウィズ,〜と恋に落ちる,fall(落ちる)、in(〜に)、love(愛)、with(〜と)の組み合わせ。恋愛感情を抱くという意味。,"become attracted to(ビカムアトラクティドトゥ): 〜に惹かれる, develop feelings for(ディヴェロップフィーリングズフォア): 〜に好意を持つ",人・社会,初級
far away,ファ́ー アウェ́イ,遠くに,far(遠い)と away(離れて)の組み合わせ。距離が離れているという意味。,"distant(ディ́スタント): 遠い, remote(リモ́ウト): 遠く離れた",場所・移動,初級
feel like,フィ́ール ラ́イク,〜したい気がする,feel(感じる)と like(〜のような)の組み合わせ。何かをしたい気持ちという意味。,"want to(ウォ́ントトゥ): 〜したい, would like to(ウ́ッドラ́イクトゥ): 〜したい",言語基本,初級
fill in,フィ́ル イ́ン,記入する・代役を務める,fill(満たす)と in(中へ)の組み合わせ。空欄を埋める、または誰かの代わりをするという意味。,"complete(コンプリ́ート): 完成させる, substitute(サ́ブスティテュート): 代替する",学校・学習,初級
find oneself,ファ́インド ワンセ́ルフ,自分を見つける・気づく,find(見つける)と oneself(自分自身)の組み合わせ。自分の居場所や状態に気づくという意味。,"discover oneself(ディスカ́ヴァーワンセルフ): 自分を発見する, realize(リ́アライズ): 気づく",人・社会,初級
fit into,フィ́ット イ́ントゥ,〜に合う・適応する,fit(合う)と into(〜の中に)の組み合わせ。サイズや状況に適合するという意味。,"match(マ́ッチ): 合う, adapt to(アダ́プトトゥ): 適応する",日常生活,初級
fool around,フー́ル アラ́ウンド,ふざける・無駄に時間を使う,fool(ばかにする)と around(周りで)の組み合わせ。遊んでばかりいるという意味。,"play around(プレ́イアラウンド): ふざける, waste time(ウェ́イストタイム): 時間を無駄にする",人・社会,初級
for a while,フォ́ー ア ワ́イル,しばらくの間,for(〜の間)、a(一つの)、while(間)の組み合わせ。短い期間という意味。,"for a time(フォ́ーアタ́イム): しばらく, temporarily(テ́ンポラリリ): 一時的に",時間・数量,初級
forget about,フォゲ́ット アバ́ウト,〜を忘れる,forget(忘れる)と about(〜について)の組み合わせ。記憶から消えるという意味。,"lose memory of(ル́ーズメ́モリオヴ): 〜の記憶を失う, not remember(ナ́ットリメ́ンバー): 思い出さない",日常生活,初級
forgive for,フォギ́ヴ フォ́ー,〜を許す,forgive(許す)と for(〜について)の組み合わせ。過ちを赦すという意味。,"pardon(パ́ードン): 許す, excuse(イクスキュ́ーズ): 大目に見る",人・社会,初級
get along,ゲ́ット アロ́ング,仲良くやる・やっていく,get(なる)と along(うまく)の組み合わせ。人間関係が良好である、または何とかやっていくという意味。,"get on well(ゲットオンウェ́ル): うまくやる, manage(マ́ニジ): 何とかする",人・社会,初級
get back,ゲ́ット バ́ック,戻る・取り戻す,get(得る)と back(後ろに)の組み合わせ。帰る、または失ったものを取り戻すという意味。,"return(リタ́ーン): 戻る, retrieve(リトリ́ーヴ): 取り戻す",場所・移動,初級
get into,ゲ́ット イ́ントゥ,入る・〜に夢中になる,get(なる)と into(〜の中に)の組み合わせ。中に入る、または何かに熱中するという意味。,"enter(エ́ンター): 入る, become interested in(ビカムイ́ンタレスティドイン): 興味を持つ",日常生活,初級
get involved in,ゲ́ット インヴォ́ルヴド イ́ン,〜に関わる,get(なる)、involved(巻き込まれた)、in(〜に)の組み合わせ。活動に参加するという意味。,"engage in(エンゲ́イジイン): 〜に従事する, take part in(テイクパートイン): 〜に参加する",人・社会,初級
get married to,ゲ́ット マ́リッド トゥ,〜と結婚する,get(なる)、married(結婚した)、to(〜と)の組み合わせ。婚姻するという意味。,"marry(マ́リ): 結婚する, wed(ウェ́ッド): 結婚する",人・社会,初級
get out of,ゲ́ット ア́ウト オヴ,〜から出る・逃れる,get(なる)、out(外へ)、of(〜から)の組み合わせ。場所から出る、または義務を免れるという意味。,"exit(エ́グジット): 出る, escape(エスケ́イプ): 逃れる",場所・移動,初級
get over,ゲ́ット オ́ウヴァー,乗り越える・回復する,get(なる)と over(越えて)の組み合わせ。困難を克服する、または病気から治るという意味。,"overcome(オ́ウヴァーカム): 克服する, recover from(リカ́ヴァーフロム): 回復する",人・社会,初級
get rid of,ゲ́ット リ́ッド オヴ,〜を取り除く,get(する)、rid(取り除く)、of(〜を)の組み合わせ。不要なものを処分するという意味。,"remove(リムー́ヴ): 取り除く, dispose of(ディスポ́ウズオヴ): 処分する",日常生活,初級
get together,ゲ́ット トゥゲ́ザー,集まる,get(なる)と together(一緒に)の組み合わせ。人々が集合するという意味。,"meet(ミ́ート): 会う, gather(ギャ́ザー): 集まる",人・社会,初級
give away,ギ́ヴ アウェ́イ,無料で配る・漏らす,give(与える)と away(離れて)の組み合わせ。タダであげる、または秘密を明かすという意味。,"donate(ドー́ネイト): 寄付する, reveal(リヴィ́ール): 明かす",人・社会,初級
give out,ギ́ヴ ア́ウト,配る・尽きる,give(与える)と out(外へ)の組み合わせ。配布する、または力が尽きるという意味。,"distribute(ディストリ́ビュート): 配る, run out(ラ́ンア́ウト): なくなる",日常生活,初級
go after,ゴ́ウ ア́フター,〜を追う・求める,go(行く)と after(〜の後を)の組み合わせ。追いかける、または目標を追求するという意味。,"pursue(パスュ́ー): 追求する, seek(スィ́ーク): 求める",人・社会,初級
go along,ゴ́ウ アロ́ング,進む・賛成する,go(行く)と along(沿って)の組み合わせ。前に進む、または同意するという意味。,"proceed(プロスィ́ード): 進む, agree(アグリ́ー): 賛成する",人・社会,初級
go away,ゴ́ウ アウェ́イ,去る・いなくなる,go(行く)と away(離れて)の組み合わせ。その場から離れるという意味。,"leave(リ́ーヴ): 出発する, depart(ディパ́ート): 去る",場所・移動,初級
go back,ゴ́ウ バ́ック,戻る,go(行く)と back(後ろに)の組み合わせ。元の場所に帰るという意味。,"return(リタ́ーン): 戻る, come back(カ́ムバック): 帰ってくる",場所・移動,初級
go into,ゴ́ウ イ́ントゥ,入る・始める,go(行く)と into(〜の中に)の組み合わせ。中に入る、または新しい状態になるという意味。,"enter(エ́ンター): 入る, begin(ビギ́ン): 始める",場所・移動,初級
go on,ゴ́ウ オ́ン,続ける・起こる,go(行く)と on(続いて)の組み合わせ。継続する、または発生するという意味。,"continue(コンティ́ニュー): 続ける, happen(ハ́プン): 起こる",時間・数量,初級
go out of,ゴ́ウ ア́ウト オヴ,〜から出る,go(行く)、out(外へ)、of(〜から)の組み合わせ。内側から外側へ移動するという意味。,"leave(リ́ーヴ): 去る, exit(エ́グジット): 退出する",場所・移動,初級
go over,ゴ́ウ オ́ウヴァー,越える・復習する,go(行く)と over(越えて)の組み合わせ。超える、または見直すという意味。,"cross(クロ́ス): 横切る, review(リヴュ́ー): 復習する",学校・学習,初級
graduate from,グラ́ジュエイト フロ́ム,〜を卒業する,graduate(卒業する)と from(〜から)の組み合わせ。学校を修了するという意味。,"complete(コンプリ́ート): 修了する, finish(フィ́ニッシュ): 終える",学校・学習,初級
grow in,グロ́ウ イ́ン,〜で育つ,grow(成長する)と in(〜で)の組み合わせ。特定の場所で大きくなるという意味。,"develop in(ディヴェ́ロップイン): 〜で発達する, thrive in(スラ́イヴイン): 〜で繁栄する",自然・環境,初級
hand out,ハ́ンド ア́ウト,配る,hand(手渡す)と out(外へ)の組み合わせ。多くの人に物を配るという意味。,"distribute(ディストリ́ビュート): 配布する, give out(ギ́ヴア́ウト): 配る",学校・学習,初級
hand over,ハ́ンド オ́ウヴァー,引き渡す,hand(手渡す)と over(越えて)の組み合わせ。他人に渡すという意味。,"give(ギ́ヴ): 与える, transfer(トランスファ́ー): 譲渡する",日常生活,初級
hang around,ハ́ング アラ́ウンド,ぶらぶらする,hang(ぶら下がる)と around(周りに)の組み合わせ。特に目的なく時間を過ごすという意味。,"loiter(ロ́イター): うろつく, idle(ア́イドゥル): ぶらぶらする",日常生活,初級
hang out,ハ́ング ア́ウト,ぶらぶら過ごす・遊ぶ,hang(ぶら下がる)と out(外で)の組み合わせ。友達と気楽に時間を過ごすという意味。,"spend time(スペ́ンドタ́イム): 時間を過ごす, socialize(ソ́ウシャライズ): 交流する",人・社会,初級
hear about,ヒ́ア アバ́ウト,〜について聞く,hear(聞く)と about(〜について)の組み合わせ。情報を耳にするという意味。,"learn about(ラ́ーンアバウト): 〜について学ぶ, be told about(ビートー́ルドアバウト): 〜について聞かされる",言語基本,初級
